pseudotime,HBB,MKI67
0.08030815422534943,0.40462462924740505,-0.4684211166941758
0.08096963167190552,0.4087293979757541,-0.4661295688473413
0.08149691671133041,0.41457168083112433,-0.47383655112454154
0.08305881172418594,0.4159378399737651,-0.48141400428783926
0.08389296382665634,0.4156694055251504,-0.4721782757904604
0.08407337218523026,0.4234140687472405,-0.4796441865488613
0.08721708506345749,0.42211942655971324,-0.4869877053276163
0.08754660189151764,0.424361170334932,-0.48482216001863637
0.09027604013681412,0.4261097869628838,-0.4920054770955584
0.09130048006772995,0.42029037747953973,-0.4840658697466717
0.09252718091011047,0.4268701785907811,-0.4911411682213566
0.09266979992389679,0.4245909967253296,-0.49810504467281813
0.09383555501699448,0.42588396826922137,-0.49440108356031814
0.09634840488433838,0.42557080909345973,-0.5012317222734705
0.09776635468006134,0.4299371854498953,-0.49879855588378186
0.09802744537591934,0.42724894720397627,-0.4951883356429246
0.09912144392728806,0.4327795314579606,-0.4880973312535519
0.09921084344387054,0.4382674278647644,-0.4824396778500855
0.10011035948991776,0.4398357237406274,-0.4789460471271057
0.10023876279592514,0.42751875470077694,-0.4764278201961344
0.10059606283903122,0.41947671288714183,-0.46577679526195337
0.10079287737607956,0.402657263068713,-0.472417500972136
0.10140495002269745,0.40657968178515425,-0.4789619645705768
0.10283184051513672,0.41275500918215163,-0.47630414184787895
0.10329514741897583,0.41598381607717605,-0.4746893727413752
0.10330966114997864,0.4183926956283193,-0.48107847986772695
0.10368351638317108,0.42111273738772304,-0.4786377339283359
0.10409539192914963,0.42456218184114186,-0.4734895709658823
0.10500454157590866,0.42290496645082165,-0.47275624582224207
0.10961556434631348,0.42058672865725005,-0.4700501353974237
0.11017822474241257,0.42428126289555035,-0.47625221308344806
0.1119016483426094,0.42155357968008156,-0.4715348597517011
0.11277671158313751,0.4118380417009729,-0.467891845960829
0.11289799958467484,0.40580896801455457,-0.47398353476348765
0.11326286196708679,0.40046480768423093,-0.47211122872934314
0.11466382443904877,0.391267311706391,-0.47809428997985726
0.11567654460668564,0.39110350224861556,-0.46079198985319103
0.11659640073776245,0.38949933890524713,-0.4436878741050322
0.11673951894044876,0.3979240430848125,-0.45304828348614523
0.11700008809566498,0.4021457689412599,-0.44458296840011136
0.11907044798135757,0.4010022835522552,-0.435751318073699
0.11961036920547485,0.4056379593074587,-0.4275116412365819
0.12026549875736237,0.4102506236132825,-0.4275116412365818
0.12066932767629623,0.40731429215675197,-0.42882527002989856
0.12077294290065765,0.41158806518359414,-0.45007820809421767
0.12345363944768906,0.40812968937115207,-0.4384740589652769
0.12380627542734146,0.40964181706314345,-0.4384740589652768
0.12481126934289932,0.4189044758666474,-0.44037578231596375
0.12558569014072418,0.42054172070503454,-0.44037578231596364
0.1259797066450119,0.4237102745163003,-0.44469259317426896
0.12619729340076447,0.42451976413969456,-0.44469259317426896
0.12626725435256958,0.4320168928256694,-0.4523389462840125
0.1275738775730133,0.4330102812674085,-0.43851722946134286
0.12834298610687256,0.4291293338722992,-0.43841689039455367
0.12925097346305847,0.4291418060169862,-0.4505104458711977
0.13001559674739838,0.4218091538976038,-0.45077093190880024
