pattern,pt_mid,latent_signal,NES_current,padj_current,NES_weighted,padj_weighted
sparse_noise,0.45441700142621994,0.0,-1.7518799116912034,0.1036796696564719,-1.5051632188025512,0.29957459033816336
sparse_noise,0.47523720198869707,0.0,-1.694308627655032,0.09305675268347274,-1.4430790216487235,0.27997255171061664
sparse_noise,0.4940602997541428,0.0,-1.645936910391894,0.12620025363923015,-1.3825090732059648,0.3299676502303696
sparse_noise,0.5102305881381035,0.0,-1.60521463798312,0.18428886315746568,-1.3507098502735166,0.40496029800999905
sparse_noise,0.5230152608156204,0.0,-1.5946353730740228,0.1388477736117892,-1.3204248760521375,0.37996274875012254
sparse_noise,0.5323066254854202,0.0,-1.5948435682757667,0.2558165041089934,-1.3249676221853444,0.5999411822370356
sparse_noise,0.5385711268186569,0.0,-1.5731809535040369,0.24908449084296727,-1.28711140440862,0.6332712479168708
sparse_noise,0.5429300777912139,0.0,-1.5227449392837744,0.3099696108224684,1.364033376032733,0.5247524752475248
sparse_noise,0.546243482708931,0.0,-1.47492553952746,0.24740148752646077,1.4086204234333182,0.37996274875012254
sparse_noise,0.5489685533046722,0.0,-1.4798907010114775,0.28497206156259186,1.40036356280358,0.46995392608567793
sparse_noise,0.5513937456607818,0.0,-1.4457816078371344,0.31496912067444366,1.454858842959852,0.4299578472698755
sparse_noise,0.5535187532901764,0.0,-1.4034016705564847,0.34996568963827074,1.5077027509901753,0.38996176845407315
sparse_noise,0.5553357846736908,0.0,-1.3730310321285475,0.3249681403783943,1.5258678443755993,0.29997059111851776
sparse_noise,0.5570326327085495,0.0,-1.3654332365191877,0.4249583374179002,1.5341247050053368,0.233642578125
sparse_noise,0.5586598181724548,0.0,-1.3503055695482449,0.410888671875,1.5555925426426562,0.269973532006666
sparse_noise,0.5602430657148362,0.0,-1.348816609193965,0.2578125,1.555592542642656,0.201416015625
